geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
40713,-12.9574078,-38.48358543,sao paulo,BA
40717,-12.89807011,-38.48503716,sao paulo,BA
40730,-12.85088128,-38.46607489,sao paulo,BA
40750,-12.862323,-38.478375,sao paulo,BA
40725,-12.8624004,-38.47541199,sao paulo,BA
40710,-12.89383405,-38.48901511,sao paulo,BA
40715,-12.8866342,-38.47086785,sao paulo,BA
40735,-12.87067731,-38.47168207,sao paulo,BA
40760,-12.9082468,-38.35237065,sao paulo,BA
40726,-12.94435381,-38.37230252,sao paulo,BA
40718,-12.89335403,-38.47631009,sao paulo,BA
40731,-12.90487157,-38.42383689,sao paulo,BA
40711,-12.88183052,-38.48035646,sao paulo,BA
40740,-12.862953,-38.4721785,sao paulo,BA
40800,-12.864922,-38.46997982,sao paulo,BA
40820,-12.93777128,-38.45142374,sao paulo,BA
40810,-12.82795665,-38.47309903,sao paulo,BA
40830,-12.98091915,-38.51444954,sao paulo,BA
41181,-12.94897383,-38.44396744,sao paulo,BA
41100,-12.96687462,-38.46221549,sao paulo,BA
41194,-12.95788048,-38.44579494,sao paulo,BA
41192,-12.95634127,-38.45320407,sao paulo,BA
41180,-12.95671838,-38.45490386,sao paulo,BA
41152,-12.96185002,-38.46862252,sao paulo,BA
41150,-12.96118358,-38.47040465,sao paulo,BA
41120,-12.97099374,-38.45677525,sao paulo,BA
41195,-12.94459883,-38.45884797,sao paulo,BA
41130,-12.9747536,-38.45433383,sao paulo,BA
41197,-12.94496678,-38.46176432,sao paulo,BA
41185,-12.95240127,-38.4647041,sao paulo,BA
41110,-12.97466455,-38.46106093,sao paulo,BA
41190,-12.9477936,-38.46793941,sao paulo,BA
41204,-12.9446957,-38.46319257,sao paulo,BA
41205,-12.939012,-38.4465015,sao paulo,BA
41250,-12.93608126,-38.43500427,sao paulo,BA
41245,-12.91440945,-38.43994022,sao paulo,BA
41280,-12.9147174,-38.4672895,sao paulo,BA
41270,-13.00713416,-38.48574182,sao paulo,BA
41207,-12.94111815,-38.45085341,sao paulo,BA
41213,-12.92967291,-38.44511437,sao paulo,BA
41230,-12.92158116,-38.46473272,sao paulo,BA
41215,-12.93320434,-38.437982,sao paulo,BA
41225,-12.93073381,-38.4586057,sao paulo,BA
41231,-12.93170981,-38.46095617,sao paulo,BA
41211,-12.94710188,-38.44470858,sao paulo,BA
41260,-12.92911752,-38.41452503,sao paulo,BA
41200,-12.94904576,-38.45839637,sao paulo,BA
41295,-12.89618387,-38.46134415,sao paulo,BA
41275,-12.92738124,-38.4694184,sao paulo,BA
41253,-12.92742783,-38.44039225,sao paulo,BA
41235,-12.94012447,-38.44482335,sao paulo,BA
41214,-12.92968856,-38.44642563,sao paulo,BA
41219,-12.92773132,-38.4565065,sao paulo,BA
41218,-12.93900503,-38.44291414,sao paulo,BA
41290,-12.90179686,-38.46360894,sao paulo,BA
41227,-12.93170023,-38.46953529,sao paulo,BA
41297,-12.90296329,-38.46836097,sao paulo,BA
41233,-12.911043,-38.45247281,sao paulo,BA
41291,-12.9272072,-38.45725105,sao paulo,BA
41247,-12.91564636,-38.44634198,sao paulo,BA
41220,-12.935997,-38.45995875,sao paulo,BA
41210,-12.94885399,-38.447562,sao paulo,BA
41217,-12.93396061,-38.43870463,sao paulo,BA
41285,-12.9153259,-38.47098758,sao paulo,BA
41262,-12.92522289,-38.40696171,sao paulo,BA
41340,-12.8931107,-38.41118218,sao paulo,BA
41322,-12.90449248,-38.4258457,sao paulo,BA
41351,-12.91724835,-38.40474939,sao paulo,BA
41385,-12.91305624,-38.42858837,sao paulo,BA
41339,-12.89000246,-38.40072523,sao paulo,BA
41315,-12.90104143,-38.44851996,sao paulo,BA
41349,-12.83821511,-38.45845684,sao paulo,BA
41320,-12.9004425,-38.440233,sao paulo,BA
41310,-12.893841,-38.43390375,sao paulo,BA
41311,-12.88645072,-38.46877368,sao paulo,BA
41390,-12.91132148,-38.43768575,sao paulo,BA
41386,-12.91382146,-38.4341835,sao paulo,BA
41370,-12.90794151,-38.41710005,sao paulo,BA
41342,-12.90185942,-38.40476546,sao paulo,BA
41321,-12.90443641,-38.39667194,sao paulo,BA
41341,-12.8873355,-38.40829396,sao paulo,BA
41350,-12.92041927,-38.41573418,sao paulo,BA
41330,-12.88420975,-38.4336125,sao paulo,BA
41307,-12.95379491,-38.45695955,sao paulo,BA
41300,-12.85686933,-38.43936018,sao paulo,BA
41335,-12.8944072,-38.41748107,sao paulo,BA
41387,-12.971313,-38.51403627,sao paulo,BA
41336,-12.935757,-38.434472,sao paulo,BA
41308,-12.93596608,-38.49576842,sao paulo,BA
41345,-12.92084224,-38.37384323,sao paulo,BA
41388,-12.9155924,-38.42426255,sao paulo,BA
41306,-12.95756215,-38.48638156,sao paulo,BA
41343,-12.90444848,-38.39407314,sao paulo,BA
41301,-12.87882745,-38.43875481,sao paulo,BA
41338,-12.89710734,-38.41508404,sao paulo,BA
41305,-12.87719537,-38.4361151,sao paulo,BA
41337,-12.90069338,-38.3573749,sao paulo,BA
41333,-12.89110429,-38.43492649,sao paulo,BA
41334,-12.89777545,-38.42506948,sao paulo,BA
41410,-12.97561167,-38.4346443,sao paulo,BA
41490,-12.89929594,-38.41756762,sao paulo,BA
41480,-12.92147146,-38.37005531,sao paulo,BA
41402,-12.95651548,-38.49896819,sao paulo,BA
41483,-12.90009913,-38.35122943,sao paulo,BA
41400,-12.98782841,-38.48307734,sao paulo,BA
41500,-12.9154005,-38.35595025,sao paulo,BA
41502,-12.89893669,-38.35975698,sao paulo,BA
41510,-12.9133881,-38.3535915,sao paulo,BA
41520,-12.9134476,-38.33498496,sao paulo,BA
41505,-12.83927135,-38.46773815,sao paulo,BA
41515,-12.93286754,-38.37699192,sao paulo,BA
41590,-12.9996592,-38.46191866,sao paulo,BA
41650,-12.94891394,-38.37875336,sao paulo,BA
41680,-12.95184998,-38.40262951,sao paulo,BA
41635,-12.91845685,-38.35272391,sao paulo,BA
41630,-12.83613351,-38.47170587,sao paulo,BA
41620,-12.936672,-38.3634,sao paulo,BA
41640,-12.93500117,-38.37343053,sao paulo,BA
41600,-12.94090774,-38.33556313,sao paulo,BA
41613,-12.95780166,-38.39506397,sao paulo,BA
41610,-12.94470541,-38.36196809,sao paulo,BA
41603,-12.92600203,-38.31778474,sao paulo,BA
41615,-12.93948138,-38.37291197,sao paulo,BA
41611,-12.93918629,-38.36015763,sao paulo,BA
41612,-12.94609956,-38.37794265,sao paulo,BA
41651,-12.95260853,-38.39016977,sao paulo,BA
41681,-12.96190846,-38.40685449,sao paulo,BA
41750,-12.99195623,-38.44280419,sao paulo,BA
41701,-12.94150973,-38.40461313,sao paulo,BA
41760,-12.99360665,-38.44499495,sao paulo,BA
41720,-12.9737467,-38.43905887,sao paulo,BA
41705,-12.97772959,-38.43646795,sao paulo,BA
41706,-12.995208,-38.44161675,sao paulo,BA
41740,-12.95671225,-38.40792767,sao paulo,BA
41710,-12.97032675,-38.42419352,sao paulo,BA
41745,-12.93145545,-38.4092686,sao paulo,BA
41770,-12.97964541,-38.44513963,sao paulo,BA
41730,-12.93710876,-38.35606547,sao paulo,BA
41741,-12.97015399,-38.41364598,sao paulo,BA
41717,-12.8765016,-38.33557393,sao paulo,BA
41815,-12.99536469,-38.46204193,sao paulo,BA
41830,-13.00486274,-38.46539391,sao paulo,BA
41810,-12.99286035,-38.45139314,sao paulo,BA
41825,-12.9973201,-38.46472077,sao paulo,BA
41820,-12.98158709,-38.45526522,sao paulo,BA
41800,-12.98306391,-38.46630596,sao paulo,BA
41915,-13.00735751,-38.48017828,sao paulo,BA
41940,-13.01436801,-38.48652808,sao paulo,BA
41950,-13.00808186,-38.49461999,sao paulo,BA
41905,-13.00765123,-38.47253956,sao paulo,BA
41925,-13.00159572,-38.47603897,sao paulo,BA
41920,-13.005108,-38.4811245,sao paulo,BA
41900,-13.01166646,-38.4738555,sao paulo,BA
41927,-13.00649517,-38.47677491,sao paulo,BA
41906,-13.01144184,-38.48000097,sao paulo,BA
41970,-13.00205423,-38.50359638,sao paulo,BA
41980,-13.01014683,-38.49550722,sao paulo,BA
41941,-13.01266202,-38.47951719,sao paulo,BA
42600,-12.73805106,-38.60252747,sao paulo,BA
42702,-12.8935068,-38.31997447,sao paulo,BA
42701,-12.8894161,-38.3057273,sao paulo,BA
42700,-12.87922539,-38.29339206,sao paulo,BA
42709,-12.87466472,-38.29029067,sao paulo,BA
42722,-12.88567656,-38.33909599,sao paulo,BA
42703,-12.89753501,-38.32342521,sao paulo,BA
42710,-12.8715311,-38.28925957,sao paulo,BA
42712,-12.90295076,-38.33502478,sao paulo,BA
42739,-12.89011397,-38.35113726,sao paulo,BA
42706,-12.89899985,-38.30105161,sao paulo,BA
42738,-12.89511259,-38.33896,sao paulo,BA
42711,-12.86780467,-38.31983026,sao paulo,BA
42708,-12.88096974,-38.29507287,sao paulo,BA
42707,-12.8927005,-38.30285443,sao paulo,BA
42740,-12.88374804,-38.35262623,sao paulo,BA
42721,-12.88777134,-38.3418918,sao paulo,BA
42704,-12.90030755,-38.31317434,sao paulo,BA
42713,-12.86760693,-38.30305274,sao paulo,BA
42705,-12.89302643,-38.30861175,sao paulo,BA
42714,-12.87030865,-38.30504403,sao paulo,BA
42717,-12.87840707,-38.33721719,sao paulo,BA
42733,-12.84139018,-38.33842602,sao paulo,BA
42840,-12.82463,-38.25547,sao paulo,BA
42850,-12.61278525,-38.30880283,sao paulo,BA
42800,-12.70390087,-38.32647203,sao paulo,BA
42809,-12.69218934,-38.32023663,sao paulo,BA
42808,-12.68573395,-38.33215623,sao paulo,BA
42804,-12.72317866,-38.33144804,sao paulo,BA
42805,-12.68779643,-38.32538103,sao paulo,BA
42807,-12.69447716,-38.33041358,sao paulo,BA
42801,-12.70494189,-38.31228328,sao paulo,BA
42810,-12.65076156,-38.30348556,sao paulo,BA
42802,-12.71472272,-38.31424545,sao paulo,BA
42806,-12.70157672,-38.33374927,sao paulo,BA
42820,-12.62316273,-38.08840378,sao paulo,BA
42803,-12.72438608,-38.31871528,sao paulo,BA
42841,-12.851316,-38.28258,sao paulo,BA
42833,-11.08942333,-43.1413781,sao paulo,BA
42835,-12.76211615,-38.18152286,sao paulo,BA
42849,-12.76413457,-38.32269381,sao paulo,BA
42827,-12.660831,-38.0909115,sao paulo,BA
43700,-12.78454565,-38.39048596,sao paulo,BA
43815,-12.66910641,-38.53795057,sao paulo,BA
43850,-12.51223979,-38.49419818,sao paulo,BA
43805,-12.66943007,-38.54668064,sao paulo,BA
43810,-12.65746556,-38.54873597,sao paulo,BA
43813,-12.66814044,-38.51575506,sao paulo,BA
43820,-12.67539618,-38.54035781,sao paulo,BA
43825,-12.6782208,-38.53777527,sao paulo,BA
43806,-12.65598547,-38.53380136,sao paulo,BA
43840,-12.72945989,-38.52536209,sao paulo,BA
43843,-12.71384101,-38.44957563,sao paulo,BA
43845,-12.7342,-38.446635,sao paulo,BA
43900,-12.61844727,-38.67711922,sao paulo,BA
44009,-12.252351,-38.983265,sao paulo,BA
44050,-12.23425674,-38.95373012,sao paulo,BA
44034,-12.19427543,-38.98798621,sao paulo,BA
44004,-12.26338548,-38.96687116,sao paulo,BA
44091,-12.28748826,-38.95425631,sao paulo,BA
44056,-12.2253197,-38.94806635,sao paulo,BA
44003,-12.2650285,-38.95603309,sao paulo,BA
44020,-12.2400765,-38.96734725,sao paulo,BA
44051,-12.24864789,-38.95355597,sao paulo,BA
44032,-12.229824,-38.9743055,sao paulo,BA
44053,-12.248846,-38.97653314,sao paulo,BA
44088,-12.27565559,-38.95602104,sao paulo,BA
44062,-12.26775156,-38.95655175,sao paulo,BA
44089,-12.27586722,-38.9466251,sao paulo,BA
44057,-12.2152307,-38.93877275,sao paulo,BA
44059,-12.204279,-38.95149375,sao paulo,BA
44006,-12.28252945,-38.9737125,sao paulo,BA
44085,-12.25560541,-38.92030329,sao paulo,BA
44077,-12.25802544,-38.94162328,sao paulo,BA
44024,-12.24494732,-38.98031812,sao paulo,BA
44066,-12.22747978,-38.93904069,sao paulo,BA
44090,-12.27968088,-38.95237951,sao paulo,BA
44095,-12.2984198,-38.93830939,sao paulo,BA
44065,-12.23756466,-38.93682575,sao paulo,BA
44076,-12.25971712,-38.95150193,sao paulo,BA
44075,-12.25296055,-38.9529855,sao paulo,BA
44001,-12.25502544,-38.96569201,sao paulo,BA
44071,-12.24289374,-38.93215339,sao paulo,BA
44007,-12.26393408,-38.98329396,sao paulo,BA
44002,-12.24854168,-38.97197508,sao paulo,BA
44054,-12.22179183,-38.96251667,sao paulo,BA
44036,-12.18977855,-38.96682191,sao paulo,BA
44005,-12.27075546,-38.97167381,sao paulo,BA
44078,-12.268938,-38.930084,sao paulo,BA
44031,-12.22941119,-38.97987351,sao paulo,BA
44023,-12.2513903,-38.97488577,sao paulo,BA
44022,-12.23263952,-38.98398663,sao paulo,BA
44033,-12.21934416,-38.97268165,sao paulo,BA
44044,-12.21304986,-38.99044949,sao paulo,BA
44021,-12.24196172,-38.96893132,sao paulo,BA
44052,-12.2461557,-38.94566629,sao paulo,BA
44008,-12.25390618,-38.98258646,sao paulo,BA
44094,-12.277956,-38.933513,sao paulo,BA
44082,-12.26345607,-38.9293114,sao paulo,BA
44086,-12.25497118,-38.90266649,sao paulo,BA
44028,-12.23499464,-38.97957263,sao paulo,BA
44013,-12.28266983,-38.98660953,sao paulo,BA
44092,-12.30284375,-38.95433153,sao paulo,BA
44096,-12.2953186,-38.91742344,sao paulo,BA
44072,-12.24165952,-38.90511412,sao paulo,BA
44067,-12.23609,-38.92121256,sao paulo,BA
44073,-12.24387,-38.890215,sao paulo,BA
44079,-12.272214,-38.922218,sao paulo,BA
44055,-12.20905354,-38.96247355,sao paulo,BA
44010,-12.29176093,-38.96885606,sao paulo,BA
44063,-12.28058758,-38.9589513,sao paulo,BA
44045,-12.24842582,-38.94855377,sao paulo,BA
44061,-12.22050414,-38.96520032,sao paulo,BA
44046,-12.19791931,-38.99081055,sao paulo,BA
44070,-12.26395847,-38.9430322,sao paulo,BA
44025,-12.24728934,-38.98931137,sao paulo,BA
44035,-12.19426189,-38.98818405,sao paulo,BA
44097,-12.31377036,-38.89723717,sao paulo,BA
44043,-12.2433455,-38.94369275,sao paulo,BA
44042,-12.21540685,-38.9965163,sao paulo,BA
44018,-12.24563665,-38.97030335,sao paulo,BA
44030,-12.22033521,-38.99636585,sao paulo,BA
44038,-12.23471621,-38.95185389,sao paulo,BA
44019,-12.24789333,-38.98842651,sao paulo,BA
44190,-12.42836591,-39.26035482,sao paulo,BA
44150,-11.95703986,-38.97326496,sao paulo,BA
44160,-11.97183092,-39.10625733,sao paulo,BA
44180,-12.43792387,-39.12078905,sao paulo,BA
44245,-12.32773759,-38.76739086,sao paulo,BA
44200,-12.54877455,-38.71258825,sao paulo,BA
44230,-12.39704703,-38.7566238,sao paulo,BA
44250,-12.12217885,-38.79088328,sao paulo,BA
44220,-12.7794167,-38.77728409,sao paulo,BA
44255,-12.04547,-38.7668581,sao paulo,BA
44280,-12.30487645,-38.63967133,sao paulo,BA
44270,-12.39439431,-38.62623547,sao paulo,BA
44260,-12.02499363,-38.86554877,sao paulo,BA
44218,-12.6617753,-38.75132891,sao paulo,BA
44380,-12.65586828,-39.10044839,sao paulo,BA
44300,-12.60551512,-38.96137169,sao paulo,BA
44320,-12.50472665,-39.00022491,sao paulo,BA
44360,-12.60402942,-38.97362096,sao paulo,BA
44340,-12.62748659,-38.99632556,sao paulo,BA
44350,-12.60124822,-39.04132452,sao paulo,BA
44330,-12.406539,-38.9327975,sao paulo,BA
44345,-12.54012588,-39.18492832,sao paulo,BA
44400,-13.02473977,-39.03807365,sao paulo,BA
44460,-12.89753534,-38.67483415,sao paulo,BA
44420,-12.77405467,-38.9204141,sao paulo,BA
44450,-12.87640557,-38.75686542,sao paulo,BA
44470,-12.95730764,-38.60683186,sao paulo,BA
44490,-13.07519988,-39.00233283,sao paulo,BA
44480,-13.04416376,-38.84256227,sao paulo,BA
44428,-23.51430255,-47.13083936,sao paulo,BA
44570,-12.97662571,-39.26125341,sao paulo,BA
44540,-12.77359606,-39.16955539,sao paulo,BA
44572,-12.9746705,-39.27316735,sao paulo,BA
44580,-13.0474935,-39.454452,sao paulo,BA
44530,-12.72605599,-39.17972251,sao paulo,BA
44573,-12.96486693,-39.2452967,sao paulo,BA
44571,-12.96748175,-39.26316309,sao paulo,BA
44500,-12.76440234,-39.43035771,sao paulo,BA
44574,-12.97689521,-39.2530843,sao paulo,BA
44520,-12.482706,-39.618683,sao paulo,BA
44550,-12.84610014,-39.09043204,sao paulo,BA
44590,-12.77201113,-39.51860127,sao paulo,BA
44565,-12.97164287,-39.39489562,sao paulo,BA
44575,-13.0113136,-39.06463423,sao paulo,BA
44560,-12.90538318,-39.19338734,sao paulo,BA
44630,-11.70929841,-40.14758167,sao paulo,BA
44695,-11.38472638,-40.0134817,sao paulo,BA
44600,-12.15789964,-39.7404365,sao paulo,BA
44645,-11.6699019,-39.83753885,sao paulo,BA
44640,-11.81062467,-39.37858831,sao paulo,BA
44655,-11.83522275,-39.6113861,sao paulo,BA
44610,-11.81066627,-39.90695627,sao paulo,BA
44642,-11.60921627,-39.62708786,sao paulo,BA
44620,-11.96001379,-40.16572166,sao paulo,BA
44690,-11.25634887,-40.94396586,sao paulo,BA
44650,-11.47117811,-39.78389004,sao paulo,BA
44698,-11.42363629,-39.88361681,sao paulo,BA
44660,-12.15504315,-39.45517608,sao paulo,BA
44635,-11.60604466,-40.13709643,sao paulo,BA
44670,-12.14607,-39.244995,sao paulo,BA
44680,-12.298944,-39.3151085,sao paulo,BA
44700,-11.18539016,-40.5229621,sao paulo,BA
44710,-11.41519449,-40.3020621,sao paulo,BA
44755,-10.8637175,-40.13481816,sao paulo,BA
44718,-10.97029857,-41.07775057,sao paulo,BA
44780,-10.56798092,-40.27579671,sao paulo,BA
44720,-11.43378296,-40.59994791,sao paulo,BA
44790,-10.50678,-40.31731,sao paulo,BA
44713,-11.40921581,-40.11681997,sao paulo,BA
44775,-10.74248368,-40.13498828,sao paulo,BA
44770,-10.7427037,-40.3616416,sao paulo,BA
44730,-11.08805424,-40.43411972,sao paulo,BA
44715,-11.52590816,-40.31018084,sao paulo,BA
44798,-10.72851699,-41.32437667,sao paulo,BA
44745,-10.95553343,-40.57514744,sao paulo,BA
44740,-10.93852813,-40.41699009,sao paulo,BA
44750,-11.10747177,-40.07027331,sao paulo,BA
44850,-11.54642271,-41.16540997,sao paulo,BA
44880,-11.6433733,-41.44052677,sao paulo,BA
44885,-11.96316365,-41.64241503,sao paulo,BA
44890,-11.68953839,-41.77150624,sao paulo,BA
44840,-11.84964671,-40.79217415,sao paulo,BA
44830,-11.73308886,-40.55720816,sao paulo,BA
44895,-11.76294654,-41.90726687,sao paulo,BA
44800,-11.86320925,-40.47046004,sao paulo,BA
44892,-11.86045965,-41.75396976,sao paulo,BA
44900,-11.30181057,-41.85066404,sao paulo,BA
44920,-11.3514563,-41.66142424,sao paulo,BA
44940,-11.13330801,-42.09911632,sao paulo,BA
44950,-11.33278157,-42.12793164,sao paulo,BA
44930,-11.29502721,-41.9890369,sao paulo,BA
44990,-11.80596809,-42.05890824,sao paulo,BA
44905,-11.38425378,-41.82966893,sao paulo,BA
44910,-11.45590777,-41.43758544,sao paulo,BA
44960,-11.55292503,-41.90222113,sao paulo,BA
44970,-11.63788913,-42.00961242,sao paulo,BA
44925,-11.04328739,-41.9707618,sao paulo,BA
44915,-11.22978287,-41.87801392,sao paulo,BA
45023,-14.86682201,-40.84460156,sao paulo,BA
45077,-14.84180336,-40.87162778,sao paulo,BA
45028,-14.85926691,-40.81738261,sao paulo,BA
45026,-14.8893525,-40.84248825,sao paulo,BA
45002,-14.84505798,-40.84211273,sao paulo,BA
45078,-14.8314735,-40.8855825,sao paulo,BA
45000,-14.85004062,-40.84137517,sao paulo,BA
45052,-14.853627,-40.8680435,sao paulo,BA
45037,-14.90483653,-40.83759017,sao paulo,BA
45065,-14.87460757,-40.86328029,sao paulo,BA
45051,-14.85525165,-40.85233871,sao paulo,BA
45055,-14.84669854,-40.8478507,sao paulo,BA
45085,-14.83967263,-40.84760791,sao paulo,BA
45020,-14.86217647,-40.83593564,sao paulo,BA
45005,-14.85263086,-40.83275523,sao paulo,BA
45075,-14.83362614,-40.85874484,sao paulo,BA
45027,-14.88898989,-40.82497,sao paulo,BA
45012,-14.85233725,-40.80917893,sao paulo,BA
45003,-14.84202427,-40.83530675,sao paulo,BA
45031,-14.88527322,-40.81169631,sao paulo,BA
45035,-14.84053242,-40.84259459,sao paulo,BA
45015,-14.84799058,-40.84578142,sao paulo,BA
45053,-14.8664868,-40.87074688,sao paulo,BA
45029,-14.87567544,-40.81060677,sao paulo,BA
45095,-14.9084898,-40.84039442,sao paulo,BA
45025,-14.85076326,-40.85236215,sao paulo,BA
45009,-14.852564,-40.81262113,sao paulo,BA
45050,-14.86032059,-40.82071879,sao paulo,BA
45070,-14.846,-40.89155635,sao paulo,BA
45010,-14.85463335,-40.84734231,sao paulo,BA
45089,-14.828166,-40.82744025,sao paulo,BA
45066,-14.88627478,-40.86291421,sao paulo,BA
45061,-14.8837642,-40.87073831,sao paulo,BA
45079,-14.84220121,-40.89073309,sao paulo,BA
45058,-14.930478,-40.88709225,sao paulo,BA
45008,-14.81712,-40.77611,sao paulo,BA
45120,-14.8594419,-40.57344821,sao paulo,BA
45155,-15.45804018,-40.7391731,sao paulo,BA
45130,-14.9780699,-40.41216708,sao paulo,BA
45170,-14.97488136,-41.40756112,sao paulo,BA
45190,-14.67173216,-40.47284765,sao paulo,BA
45140,-15.24495035,-40.6206676,sao paulo,BA
45160,-15.03886707,-41.26035879,sao paulo,BA
45157,-15.50539397,-41.23864317,sao paulo,BA
45180,-14.61035382,-41.13256492,sao paulo,BA
45150,-15.53230628,-40.90903027,sao paulo,BA
45195,-23.70345932,-46.56721848,sao paulo,BA
45177,-14.62494,-41.2815815,sao paulo,BA
45104,-14.87982108,-40.89121199,sao paulo,BA
45208,-13.86065098,-40.06849339,sao paulo,BA
45280,-14.75676141,-40.09025229,sao paulo,BA
45200,-13.86272752,-40.0896422,sao paulo,BA
45225,-14.01636265,-39.88983345,sao paulo,BA
45260,-14.52387105,-40.37247955,sao paulo,BA
45201,-13.85727136,-40.09521718,sao paulo,BA
45203,-13.85190461,-40.07807097,sao paulo,BA
45230,-14.16055815,-40.00765141,sao paulo,BA
45210,-13.86935073,-40.08214551,sao paulo,BA
45250,-14.36610371,-40.20761136,sao paulo,BA
45263,-14.3728689,-40.50664697,sao paulo,BA
45290,-14.84169088,-39.98432199,sao paulo,BA
45215,-13.65454573,-40.21567832,sao paulo,BA
45270,-14.79234843,-40.14307787,sao paulo,BA
45202,-13.86505168,-40.12393693,sao paulo,BA
45245,-14.04571883,-40.56225068,sao paulo,BA
45255,-14.24085285,-40.7737082,sao paulo,BA
45205,-13.86742632,-40.06839403,sao paulo,BA
45206,-13.87787967,-40.06244976,sao paulo,BA
45204,-13.85651383,-40.05666666,sao paulo,BA
45240,-14.14911475,-40.24219882,sao paulo,BA
45220,-14.12714556,-39.88984383,sao paulo,BA
45265,-14.34554463,-40.9060671,sao paulo,BA
45285,-14.75216224,-40.09012559,sao paulo,BA
45211,-13.87023416,-40.10340824,sao paulo,BA
45209,-13.87193142,-40.06643551,sao paulo,BA
45207,-13.86919394,-40.0545095,sao paulo,BA
45345,-13.53829443,-39.97021045,sao paulo,BA
45360,-13.44003868,-40.43490764,sao paulo,BA
45350,-13.53145507,-40.15022862,sao paulo,BA
45315,-12.86644217,-39.86301765,sao paulo,BA
45390,-13.02516439,-40.06615589,sao paulo,BA
45325,-13.10445236,-39.79579352,sao paulo,BA
45370,-13.2538545,-40.0878045,sao paulo,BA
45300,-13.03265683,-39.58914802,sao paulo,BA
45305,-12.94636702,-39.52282824,sao paulo,BA
45320,-13.29594524,-39.82063914,sao paulo,BA
45330,-13.35759606,-39.81437736,sao paulo,BA
45375,-13.26185047,-40.36616961,sao paulo,BA
45340,-13.44160756,-39.93735932,sao paulo,BA
45310,-13.27008033,-39.66128488,sao paulo,BA
45365,-13.47470287,-40.22334076,sao paulo,BA
45355,-13.85450768,-39.74428183,sao paulo,BA
45312,-13.2425,-39.75806,sao paulo,BA
45400,-13.37094735,-39.07229361,sao paulo,BA
45435,-13.7303062,-39.14335472,sao paulo,BA
45480,-13.22818482,-39.5031572,sao paulo,BA
45460,-13.68273318,-39.47772601,sao paulo,BA
45450,-13.745921,-39.48998001,sao paulo,BA
45455,-13.78226526,-39.68846447,sao paulo,BA
45416,-13.45655887,-39.42441401,sao paulo,BA
45445,-13.94668293,-39.10266526,sao paulo,BA
45465,-13.60550532,-39.48962487,sao paulo,BA
45430,-13.53088513,-39.10677157,sao paulo,BA
45443,-13.82301964,-39.14040818,sao paulo,BA
45440,-13.60396823,-39.10190186,sao paulo,BA
45428,-23.48133893,-46.59228524,sao paulo,BA
45452,-13.80966046,-39.62153696,sao paulo,BA
45490,-13.18227568,-39.423033,sao paulo,BA
45436,-13.76102546,-39.37350104,sao paulo,BA
45470,-13.25927668,-39.56986933,sao paulo,BA
45420,-13.48530548,-39.04763856,sao paulo,BA
45580,-14.06626305,-39.63819296,sao paulo,BA
45500,-14.16073886,-39.37388917,sao paulo,BA
45590,-14.43450473,-39.90240646,sao paulo,BA
45530,-14.27491147,-38.997032,sao paulo,BA
45570,-14.131134,-39.73698675,sao paulo,BA
45585,-14.14654894,-39.73399437,sao paulo,BA
45520,-14.1050393,-39.01580595,sao paulo,BA
45550,-14.21466438,-39.53062792,sao paulo,BA
45560,-14.2111135,-39.60090285,sao paulo,BA
45540,-14.32677347,-39.4658973,sao paulo,BA
45545,-14.31245624,-39.31842529,sao paulo,BA
45534,-14.2779521,-38.99537415,sao paulo,BA
45656,-14.82053561,-39.03132951,sao paulo,BA
45603,-14.78335512,-39.26954107,sao paulo,BA
45602,-14.78602841,-39.28851111,sao paulo,BA
45615,-14.9547701,-39.30689592,sao paulo,BA
45604,-14.76650352,-39.2613705,sao paulo,BA
45611,-14.81459052,-39.31088684,sao paulo,BA
45653,-14.79880655,-39.03475395,sao paulo,BA
45650,-14.79049473,-39.0426106,sao paulo,BA
45600,-14.79680909,-39.28396586,sao paulo,BA
45638,-14.6307312,-39.55593838,sao paulo,BA
45606,-14.81050534,-39.26821075,sao paulo,BA
45608,-14.81235332,-39.27819236,sao paulo,BA
45630,-14.67468036,-39.36896554,sao paulo,BA
45658,-14.7925287,-39.05847824,sao paulo,BA
45613,-14.78400238,-39.26152874,sao paulo,BA
45657,-14.828223,-39.0324635,sao paulo,BA
45680,-14.59052247,-39.288725,sao paulo,BA
45651,-14.78900077,-39.04466706,sao paulo,BA
45655,-14.81960123,-39.02659897,sao paulo,BA
45605,-14.79999667,-39.26890278,sao paulo,BA
45654,-14.81380803,-39.03366386,sao paulo,BA
45690,-15.29054832,-39.07853314,sao paulo,BA
45620,-15.08331747,-39.33873293,sao paulo,BA
45662,-14.79706894,-39.03289007,sao paulo,BA
45607,-14.81272541,-39.2749827,sao paulo,BA
45622,-15.18991597,-39.49538167,sao paulo,BA
45640,-14.70371821,-39.63900518,sao paulo,BA
45652,-14.78694485,-39.03452183,sao paulo,BA
45645,-14.41594717,-39.56605796,sao paulo,BA
45675,-14.31758896,-39.3208784,sao paulo,BA
45625,-14.80812701,-39.47281495,sao paulo,BA
45601,-14.81126942,-39.29415868,sao paulo,BA
45695,-15.26114654,-39.40993249,sao paulo,BA
45610,-15.19162507,-39.49465377,sao paulo,BA
45661,-14.80040152,-39.06818315,sao paulo,BA
45780,-15.6509929,-40.06410984,sao paulo,BA
